"Season","TeamName","Tempo","RankTempo","AdjTempo","RankAdjTempo","OE","RankOE","AdjOE","RankAdjOE","DE","RankDE","AdjDE","RankAdjDE","AdjEM","RankAdjEM"
"2024","Central Arkansas",70.0705,89,69.1982,81,99.7642,284,97.1663,321,114.105,347,115.148,348,-17.9812,340
"2024","Central Connecticut",67.4584,246,66.8833,219,103.78,216,101.011,270,100.67,65,108.393,219,-7.38171,263
"2024","Central Michigan",66.1632,299,65.0208,312,96.9844,324,96.6059,327,103.424,130,104.976,148,-8.36997,277
"2024","Charleston",70.1241,85,70.1461,51,114.45,21,113.901,54,104.987,180,106.375,176,7.52515,100
"2024","Charleston Southern",67.5481,237,66.8677,222,94.942,338,95.3446,339,110.13,296,108.494,220,-13.1496,316
"2024","Charlotte",63.1816,356,62.405,356,106.669,144,108.695,132,104.165,158,104.026,131,4.66886,121
"2024","Chattanooga",68.2132,194,66.96,216,111.391,51,110.375,99,105.954,207,107.888,210,2.48687,140
"2024","Chicago St.",66.4311,283,64.5626,331,97.24,318,99.635,295,107.153,236,109.99,251,-10.3551,295
"2024","Cincinnati",68.3579,184,67.3968,181,107.657,121,111.692,82,98.0396,26,95.058,15,16.634,37
"2024","Clemson",67.6851,226,66.1732,260,113.479,32,117.546,25,103.997,149,99.1905,46,18.3555,25
"2024","Cleveland St.",68.3736,183,67.3147,189,109.522,93,107.907,145,107.237,239,110.016,253,-2.1089,181
"2024","Coastal Carolina",71.0887,53,69.456,73,100.1,280,99.5224,296,110.853,312,112.19,304,-12.6678,313
"2024","Colgate",66.0426,305,66.2835,254,106.324,150,104.858,203,98.2587,29,103.233,115,1.62567,149
"2024","Colorado",69.0513,139,67.5596,168,113.677,30,118.139,21,102.308,105,99.0077,43,19.1318,21
"2024","Colorado St.",66.3451,290,66.0352,268,110.687,66,114.17,51,101.557,82,96.8819,27,17.2885,33
"2024","Columbia",69.4073,117,68.5102,115,106.562,148,106.746,167,108.582,267,111.936,297,-5.19016,233
"2024","Connecticut",66.3143,291,64.6977,324,122.963,1,126.566,2,97.0053,14,94.0707,11,32.4953,1
"2024","Coppin St.",67.2945,254,66.0706,266,85.2819,361,85.5969,361,107.321,241,111.444,287,-25.8474,361
"2024","Cornell",71.4705,42,71.4573,23,112.295,45,113.516,61,105.199,186,106.033,174,7.48329,102
"2024","Creighton",67.6559,229,66.8095,227,116.372,18,120.137,11,100.27,53,96.3785,23,23.7586,11
"2024","Dartmouth",65.8875,312,65.0764,311,91.9971,354,93.2916,349,111.351,320,110.156,257,-16.8641,334
"2024","Davidson",65.7722,316,65.5987,286,102.699,235,105.664,188,102.04,96,101.373,88,4.291,124
"2024","Dayton",64.7467,346,64.3895,334,113.991,26,117.721,24,102.178,100,100.359,66,17.3626,32
"2024","Delaware",67.4355,250,67.4083,178,106.882,138,104.982,202,102.941,117,105.602,163,-0.619862,171
"2024","Delaware St.",69.6087,105,68.7928,99,96.6045,325,95.696,335,100.695,66,105.814,167,-10.1177,293
"2024","Denver",70.5015,67,70.3629,47,110.253,74,107.814,146,114.13,348,115.625,351,-7.81148,267
"2024","DePaul",68.3562,185,67.5723,166,94.874,340,101.182,266,119.443,362,112.937,319,-11.7552,309
"2024","Detroit Mercy",68.0245,207,66.811,226,96.4591,327,96.8984,324,117.114,358,117.263,357,-20.3643,351
"2024","Drake",68.595,161,67.9572,148,113.593,31,115.012,41,100.293,55,100.521,72,14.4913,51
"2024","Drexel",65.3344,331,64.4844,332,108.875,107,108.26,141,101.383,79,104.078,133,4.18147,125
"2024","Duke",67.4909,242,66.6533,236,117.888,9,121.709,8,98.8528,34,96.0466,22,25.6628,9
"2024","Duquesne",66.7229,275,66.151,263,104.737,192,107.123,159,100.991,74,97.8405,31,9.28287,87
"2024","East Carolina",65.5889,323,64.9286,313,103.885,211,104.751,208,106.972,230,107.191,198,-2.44065,190
"2024","East Tennessee St.",68.1895,196,67.0178,210,102.988,232,103.368,231,103.549,138,104.341,138,-0.972783,176
"2024","Eastern Illinois",67.4741,243,66.6981,230,96.5098,326,96.1112,332,104.411,166,109.8,245,-13.6891,320
"2024","Eastern Kentucky",70.1776,80,68.736,101,108.974,104,106.93,163,109.792,291,111.016,276,-4.08563,215
"2024","Eastern Michigan",66.2534,296,65.2663,308,98.3101,307,96.923,323,109.619,289,111.951,298,-15.0276,326
"2024","Eastern Washington",70.6686,61,70.4875,45,112.375,43,112.037,76,109.144,273,110.407,259,1.62967,148
"2024","Elon",67.5175,238,67.421,176,104.212,204,101.813,257,113.003,337,115.124,347,-13.3106,317
"2024","Evansville",69.31,126,68.5266,113,100.332,278,103.045,239,106.475,218,106.815,186,-3.7697,206
"2024","Fairfield",68.9814,144,68.3701,127,109.027,103,108.72,131,103.339,127,109.107,239,-0.386226,166
"2024","Fairleigh Dickinson",72.8658,18,72.1682,15,99.8865,283,97.9637,312,106.746,223,113.261,326,-15.2971,327
"2024","FIU",71.3822,44,70.2337,50,99.5036,287,101.563,259,107.738,251,110.669,265,-9.10548,285
"2024","Florida",73.0573,14,71.9041,17,115.085,19,119.828,12,106.395,217,101.928,95,17.9003,29
"2024","Florida A&M",69.6002,107,68.2929,130,92.4953,353,93.2718,351,109.214,278,110.99,275,-17.7184,339
"2024","Florida Atlantic",69.0406,141,68.2494,131,116.373,17,117.797,23,103.879,146,102.068,97,15.7295,47
"2024","Florida Gulf Coast",65.5319,327,63.817,342,105.608,170,103.286,235,109.195,276,108.96,238,-5.67428,240
"2024","Florida St.",72.1832,27,71.0313,33,105.691,169,110.736,93,105.59,196,100.754,75,9.9823,82
"2024","Fordham",69.3648,122,68.6701,106,99.4822,290,101.193,265,102.743,111,103.593,123,-2.39938,189
"2024","Fresno St.",65.9175,310,65.5854,288,100.846,267,103.715,223,111.056,317,108.86,234,-5.14576,231
"2024","Furman",70.3984,72,68.765,100,110.208,75,109.897,104,107.214,238,107.561,206,2.33671,141
"2024","Gardner Webb",69.8344,97,69.3896,74,101.824,252,102.263,250,105.708,197,105.86,170,-3.5968,205
"2024","George Mason",64.831,343,63.6755,344,108.712,109,109.547,110,101.648,86,101.426,89,8.12131,95
"2024","George Washington",70.1992,78,69.7378,65,105.72,168,107.278,155,107.663,249,110.672,266,-3.39439,203
"2024","Georgetown",67.4524,247,66.6273,237,104.034,209,110.17,102,114.976,353,113.4,329,-3.23045,202
"2024","Georgia",70.4589,69,68.428,125,105.843,165,109.324,115,105.229,187,100.432,68,8.89236,90
"2024","Georgia Southern",70.1652,81,68.9105,96,103.367,221,104.855,205,111.943,329,113.361,328,-8.50625,280
"2024","Georgia St.",70.0835,86,67.9443,150,105.185,181,105.787,185,108.142,255,109.915,248,-4.12828,217
"2024","Georgia Tech",68.2717,191,67.5365,169,102.503,242,109.198,119,108.85,269,105.052,150,4.14608,126
"2024","Gonzaga",69.7159,101,69.1128,85,120.246,3,122.284,6,99.4802,38,98.625,40,23.6589,12
"2024","Grambling St.",66.1058,303,64.7273,323,97.746,312,100.048,288,103.869,144,107.192,199,-7.14394,261
"2024","Grand Canyon",69.3969,118,68.4942,116,112.507,41,113.685,56,95.6245,7,98.7665,42,14.9185,50
"2024","Green Bay",64.9162,341,63.6627,345,104.825,188,103.961,220,107.027,232,108.848,233,-4.88759,227
"2024","Hampton",70.0071,92,69.6766,69,97.0661,322,94.5324,344,112.087,331,112.539,316,-18.0069,341
"2024","Harvard",67.7425,221,67.4266,175,102.666,237,102.07,253,106.206,211,106.797,185,-4.72719,226
"2024","Hawaii",67.4712,244,66.1331,265,105.234,178,104.807,206,101.917,93,105.278,156,-0.471043,168
"2024","High Point",68.789,152,68.607,109,117.869,10,115.795,36,107.026,231,110.578,261,5.21748,114
"2024","Hofstra",66.4217,284,65.6565,282,109.994,82,108.476,136,103.464,134,103.127,112,5.34866,111
"2024","Holy Cross",65.3884,330,65.7874,276,100.562,274,100.708,273,114.21,349,120.395,362,-19.6873,348
"2024","Houston",64.0836,352,63.3037,349,113.821,28,119.174,15,87.9018,1,87.1713,1,32.0027,2
"2024","Houston Christian",72.6775,20,71.3733,26,95.0097,336,96.5855,328,116.091,356,118.975,361,-22.3897,355
"2024","Howard",69.0139,142,67.7085,159,106.36,149,105.519,191,107.359,243,113.951,335,-8.43234,279
"2024","Idaho",65.5856,324,64.8935,314,100.471,276,98.3767,307,110.526,302,112.113,300,-13.7364,321
"2024","Idaho St.",64.5568,349,63.9682,339,105.332,175,103.373,230,108.567,265,110.131,256,-6.75832,254
"2024","Illinois",70.1349,83,69.6213,70,119.919,4,126.748,1,104.081,152,101.727,93,25.0214,10
"2024","Illinois Chicago",68.5645,168,68.1897,136,98.9771,296,100.84,271,103.172,124,103.61,124,-2.76919,196
"2024","Illinois St.",65.1605,338,63.6929,343,101.772,255,102.62,244,104.67,174,104.499,141,-1.87819,180
"2024","Incarnate Word",71.3565,45,69.9421,57,98.4341,305,96.4608,329,110.235,299,115.474,350,-19.0129,345
"2024","Indiana",69.3814,120,68.4447,123,104.287,202,109.716,107,107.097,234,101.047,83,8.66882,91
"2024","Indiana St.",71.4477,43,70.7086,38,118.334,7,119.103,16,101.819,90,102.994,110,16.1094,43
"2024","Iona",67.9996,211,66.9834,212,104.945,186,103.597,224,103.598,139,108.279,217,-4.68194,225
"2024","Iowa",72.5588,21,71.6022,19,114.108,25,119.553,14,109.206,277,105.222,153,14.3315,52
"2024","Iowa St.",67.8476,215,67.1123,202,110.932,60,114.434,48,90.3027,2,87.5398,2,26.8941,6
"2024","IUPUI",68.6599,159,67.4083,179,94.0042,346,92.2042,353,118.33,361,117.619,358,-25.4145,360
"2024","Jackson St.",69.9847,93,68.4286,124,101.691,256,100.577,277,107.616,248,112.299,308,-11.7221,308
"2024","Jacksonville",67.6103,232,65.5273,293,103.007,230,101.014,269,109.64,290,109.354,242,-8.3402,274
"2024","Jacksonville St.",66.2387,297,64.7699,320,101.206,261,101.99,255,101.686,87,104.931,147,-2.94093,201
"2024","James Madison",71.1833,50,69.7558,63,114.863,20,113.401,65,96.1442,8,99.6523,55,13.7484,57
"2024","Kansas",69.8194,98,69.0649,90,107.428,127,113.517,60,100.58,61,95.5083,16,18.0089,28
"2024","Kansas St.",68.5203,172,67.5642,167,102.655,238,108.343,139,101.093,75,96.7491,25,11.5934,69
"2024","Kennesaw St.",74.859,3,74.0494,4,108.219,115,105.235,199,111.043,316,112.855,318,-7.62072,265
"2024","Kent St.",67.5109,239,66.5498,245,107.208,134,106.143,177,104.362,164,106.815,187,-0.672682,172
"2024","Kentucky",73.9155,9,72.5931,13,118.948,6,122.142,7,106.36,216,103.091,111,19.0511,22
"2024","La Salle",67.1413,261,66.6041,239,105.034,184,106.061,178,108.506,263,108.793,230,-2.73192,195
"2024","Lafayette",65.263,335,65.2877,307,94.677,344,93.5901,347,102.005,95,107.006,194,-13.4157,318
"2024","Lamar",69.9484,95,68.2099,135,107.376,129,104.272,216,103.442,131,108.222,215,-3.95073,210
"2024","Le Moyne",68.3518,187,67.291,192,102.119,246,100.098,285,104.201,161,111.034,279,-10.9357,302
"2024","Lehigh",69.5705,109,70.0248,54,100.56,275,99.4999,297,101.632,85,106.893,192,-7.39326,264
"2024","Liberty",65.7146,319,64.5652,330,108.236,114,109.157,122,103.16,123,106.475,179,2.68202,138
"2024","Lindenwood",68.1848,197,67.1028,205,92.7112,351,91.7546,355,109.256,279,114.179,338,-22.4244,356
"2024","Lipscomb",70.4817,68,69.0313,91,114.255,23,111.944,77,109.816,292,112.374,311,-0.429604,167
"2024","Little Rock",69.7955,99,68.7259,102,110.078,79,106.907,164,102.242,102,109.205,240,-2.29783,188
"2024","LIU",71.2761,47,70.3083,49,92.791,350,93.2913,350,106.965,229,112.135,302,-18.8433,343
"2024","Long Beach St.",72.0984,29,71.4142,24,105.409,173,107.317,154,105.189,185,107.44,203,-0.122555,163
"2024","Longwood",67.6943,224,66.7876,228,106.301,152,105.497,192,102.577,109,105.192,152,0.304794,162
"2024","Louisiana",70.377,73,68.7178,103,106.573,147,105.893,183,103.403,129,104.435,140,1.45841,152
"2024","Louisiana Monroe",68.261,192,67.2411,195,97.9774,309,100.082,286,109.431,285,110.639,263,-10.5573,299
"2024","Louisiana Tech",66.8196,272,65.7095,281,107.185,135,108.76,130,97.2592,17,100.474,69,8.28612,94
"2024","Louisville",70.4252,71,69.7985,59,101.388,259,105.565,189,112.072,330,108.241,216,-2.67572,193
"2024","Loyola Chicago",69.0803,136,68.6429,107,103.406,220,105.553,190,97.1999,16,97.146,28,8.40707,93
"2024","Loyola Marymount",65.8525,313,64.641,327,107.968,118,108.484,135,109.267,280,110.64,264,-2.15598,183
"2024","Loyola MD",65.788,315,65.7169,280,94.7793,342,93.3384,348,108.521,264,113.571,331,-20.2326,350
"2024","LSU",70.744,59,69.7919,60,107.333,131,110.328,100,105.4,190,102.339,101,7.98929,97
"2024","Maine",67.5604,236,65.4511,299,97.2733,317,97.2562,319,99.5328,39,102.444,102,-5.18821,232
"2024","Manhattan",69.0127,143,68.0512,143,94.2792,345,95.1734,340,109.028,271,112.509,314,-17.336,337
"2024","Marist",65.5403,326,64.7555,322,98.9318,297,96.9992,322,94.8008,5,100.978,81,-3.9788,211
"2024","Marquette",69.5024,112,69.0104,92,112.524,39,118.354,20,100.338,56,95.6313,18,22.7222,13
"2024","Marshall",72.2562,24,70.4216,46,100.922,264,101.541,261,106.269,215,106.859,189,-5.31816,236
"2024","Maryland",66.2969,294,65.4331,301,102.554,240,107.175,157,98.3022,30,94.6458,12,12.529,62
"2024","Maryland Eastern Shore",67.6579,228,67.1105,203,90.4527,358,89.657,359,106.801,224,109.486,243,-19.8288,349
"2024","Massachusetts",69.2013,129,68.1594,137,111.375,54,111.798,81,102.101,97,103.149,113,8.64853,92
"2024","McNeese St.",66.9121,270,65.7668,277,116.701,14,113.383,66,97.0214,15,101.525,91,11.8582,66
"2024","Memphis",72.0328,31,71.5397,20,110.7,63,113.093,69,104.135,155,102.605,105,10.4882,78
"2024","Mercer",67.4671,245,66.0681,267,104.221,203,104.377,214,107.569,246,108.378,218,-4.00117,212
"2024","Merrimack",68.0592,204,67.3508,186,98.6477,302,96.8315,325,94.1196,4,100.865,79,-4.03334,213
"2024","Miami FL",69.9598,94,68.529,112,107.312,132,111.03,89,105.4,189,103.175,114,7.85495,98
"2024","Miami OH",67.7975,219,67.3764,183,101.034,263,99.7764,292,104.115,154,106.649,182,-6.8724,257
"2024","Michigan",68.8936,147,67.4037,180,104.381,201,110.499,98,113.57,345,106.599,181,3.8993,128
"2024","Michigan St.",66.3831,287,65.236,309,109.268,99,114.128,53,99.4727,37,93.5423,8,20.5859,16
"2024","Middle Tennessee",66.5181,278,65.5135,295,94.7268,343,98.0566,311,105.129,184,106.89,191,-8.83345,282
"2024","Milwaukee",70.5162,66,70.1403,52,109.857,84,107.979,144,110.742,310,112.404,312,-4.42466,220
"2024","Minnesota",67.7096,223,66.6037,240,110.691,64,114.128,52,105.899,203,103.498,119,10.6307,76
"2024","Mississippi",68.5871,163,66.8802,220,109.234,100,113.733,55,107.724,250,104.649,143,9.08455,89
"2024","Mississippi St.",68.696,157,66.9807,213,107.38,128,112.865,70,100.374,57,96.0443,21,16.821,35
"2024","Mississippi Valley St.",66.2355,298,64.6314,329,83.2947,362,85.4498,362,117.21,359,116.321,353,-30.8708,362
"2024","Missouri",68.4553,179,66.6262,238,104.992,185,108.253,142,110.737,309,106.78,184,1.47327,151
"2024","Missouri St.",68.4667,176,67.776,157,102.483,243,104.459,211,102.828,114,102.9,109,1.55857,150
"2024","Monmouth",68.1049,199,67.7872,156,106.112,157,105.707,186,106.721,222,108.538,222,-2.83115,198
"2024","Montana",66.5037,280,66.3155,253,112.934,37,111.582,84,108.079,254,110.707,268,0.874965,160
"2024","Montana St.",69.1205,135,68.8472,97,105.18,182,103.544,226,106.163,210,107.931,211,-4.38693,219
"2024","Morehead St.",65.6641,321,64.2094,337,110.507,70,109.09,124,100.652,64,103.909,129,5.1804,115
"2024","Morgan St.",71.1167,52,70.7717,35,97.1374,320,97.3584,318,111.818,327,114.225,339,-16.8665,335
"2024","Mount St. Mary's",69.3752,121,69.075,89,103.471,218,102.456,247,102.302,104,108.603,225,-6.14738,250
"2024","Murray St.",65.2346,336,64.3819,335,105.345,174,107.37,151,107.097,233,106.884,190,0.485935,161
"2024","N.C. State",68.6593,160,67.9488,149,110.111,78,114.967,42,104.454,167,100.808,77,14.159,54
"2024","Navy",65.4328,329,65.5212,294,99.4915,289,96.7827,326,103.049,119,111.026,278,-14.2438,323
"2024","Nebraska",69.3908,119,68.9171,94,110.993,59,116.145,33,101.211,76,98.5654,39,17.5791,30
"2024","Nebraska Omaha",67.5068,240,67.3509,185,106.235,153,103.979,219,109.377,281,111.017,277,-7.03802,259
"2024","Nevada",66.9257,269,66.6933,232,112.409,42,115.186,40,100.059,48,98.4703,36,16.7157,36
"2024","New Hampshire",72.9443,17,71.3966,25,99.6241,286,99.9946,289,102.858,115,105.927,172,-5.93241,247
"2024","New Mexico",72.385,23,72.7468,9,111.66,49,114.548,47,98.4642,31,96.5086,24,18.0394,27
"2024","New Mexico St.",68.0966,200,66.1665,262,95.4164,334,99.292,298,109.383,282,109.273,241,-9.98124,289
"2024","New Orleans",72.1001,28,71.5013,21,97.7346,313,97.8394,315,113.048,339,116.12,352,-18.2802,342
"2024","Niagara",67.6009,234,67.3325,188,104.173,205,103.305,232,105.751,198,111.301,284,-7.99587,270
"2024","Nicholls St.",67.4371,249,66.2069,258,104.626,194,104.45,212,107.326,242,109.848,247,-5.39818,238
"2024","NJIT",68.3088,189,66.232,256,96.2518,330,97.4377,317,111.259,319,114.452,343,-17.0139,336
"2024","Norfolk St.",67.2313,258,66.3498,251,104.818,189,103.898,222,101.986,94,108.865,235,-4.96659,228
"2024","North Alabama",68.5866,164,67.7984,155,107.548,122,105.684,187,110.702,308,112.123,301,-6.43809,252
"2024","North Carolina",71.2708,48,70.6584,41,114.321,22,119.029,18,97.7423,23,93.1902,6,25.8384,8
"2024","North Carolina A&T",68.0051,210,67.6866,160,96.2906,329,95.9977,334,114.238,350,115.439,349,-19.4415,346
"2024","North Carolina Central",67.1466,260,66.5836,241,106.024,161,104.857,204,104.59,171,111.616,291,-6.75904,255
"2024","North Dakota",67.845,216,66.6627,235,108.147,116,105.377,195,108.595,268,110.724,269,-5.34623,237
"2024","North Dakota St.",65.9505,307,65.6284,284,105.767,167,104.02,217,112.592,334,112.366,310,-8.34572,275
"2024","North Florida",68.7676,153,67.0855,206,109.067,102,107.035,160,111.358,321,112.734,317,-5.69919,242
"2024","North Texas",62.8673,360,61.7687,360,108.281,113,110.209,101,101.558,83,99.488,52,10.7208,75
"2024","Northeastern",65.8133,314,65.7506,279,105.576,171,105.293,197,110.189,297,111.603,290,-6.31063,251
"2024","Northern Arizona",69.0711,137,68.2406,132,98.7757,299,99.0812,301,110.529,303,111.267,283,-12.1854,310
"2024","Northern Colorado",70.0434,91,69.9645,56,111.227,56,109.339,114,109.538,287,112.205,306,-2.86648,199
"2024","Northern Illinois",69.1337,133,68.0518,142,101.824,253,102.199,251,113.343,343,113.751,333,-11.5529,307
"2024","Northern Iowa",67.6098,233,66.6841,234,106.648,146,109.126,123,105.27,188,103.648,125,5.47855,110
"2024","Northern Kentucky",69.2092,128,68.0727,141,104.879,187,103.3,233,104.957,177,105.444,161,-2.14306,182
"2024","Northwestern",64.7439,347,63.9519,340,111.769,47,116.182,32,104.139,156,99.5914,54,16.5909,38
"2024","Northwestern St.",68.7904,151,67.4102,177,98.2848,308,97.6428,316,110.224,298,112.51,315,-14.8667,325
"2024","Notre Dame",64.85,342,64.2571,336,97.6152,314,103.053,238,102.392,107,98.5037,37,4.54925,122
"2024","Oakland",68.0064,209,66.4283,246,110.687,65,109.161,121,105.951,206,105.305,157,3.85598,130
"2024","Ohio",68.196,195,67.3962,182,110.926,61,109.047,126,103.458,133,106.819,188,2.22795,143
"2024","Ohio St.",67.2386,257,66.1724,261,111.043,58,115.319,38,103.348,128,99.664,56,15.6549,48
"2024","Oklahoma",68.4615,178,67.0346,208,109.192,101,114.198,50,99.9957,46,98.3286,34,15.8698,46
"2024","Oklahoma St.",68.0833,202,67.0759,207,103.114,227,108.818,129,106.096,209,103.845,127,4.97271,117
"2024","Old Dominion",71.1637,51,69.9921,55,98.8616,298,99.0761,302,108.261,258,108.786,229,-9.70967,287
"2024","Oral Roberts",68.4049,181,67.6578,162,104.636,193,103.44,229,111.847,328,112.192,305,-8.75273,281
"2024","Oregon",68.3545,186,67.1749,197,109.622,89,114.691,45,104.569,169,100.495,70,14.1963,53
"2024","Oregon St.",66.1101,302,65.1935,310,100.904,265,106.978,161,109.194,275,105.893,171,1.08498,158
"2024","Pacific",69.1225,134,68.3011,129,91.8738,355,95.3666,338,117.488,360,118.028,359,-22.6615,358
"2024","Penn",66.1433,301,65.4292,302,107.116,136,109.339,113,112.475,332,113.23,325,-3.89127,208
"2024","Penn St.",70.2618,75,69.7166,66,106.175,154,111.503,85,103.875,145,101,82,10.5028,77
"2024","Pepperdine",68.5327,170,67.3327,187,105.479,172,106.272,174,109.902,294,110.766,271,-4.49373,222
"2024","Pittsburgh",66.9651,267,65.5057,296,112.775,38,116.142,34,101.44,81,99.2955,48,16.8468,34
"2024","Portland",68.2911,190,67.4669,173,101.95,250,103.555,225,116.225,357,114.016,336,-10.4616,298
"2024","Portland St.",69.0464,140,69.3083,77,101.57,257,99.653,294,104.011,151,105.638,164,-5.9846,249
"2024","Prairie View A&M",72.219,25,70.6919,39,95.3216,335,94.6477,342,106.843,225,111.249,282,-16.6017,330
"2024","Presbyterian",68.4818,174,67.2791,193,104.54,197,103.291,234,108.278,259,111.536,289,-8.24488,272
"2024","Princeton",65.6204,322,65.447,300,116.539,15,116.848,27,103.684,141,105.023,149,11.8246,68
"2024","Providence",68.3966,182,67.522,170,104.575,196,108.639,134,99.7642,44,95.6903,19,12.949,60
"2024","Purdue",68.7541,154,67.3024,190,119.694,5,125.198,4,100.172,51,95.6934,20,29.5041,3
"2024","Purdue Fort Wayne",71.8839,36,70.7487,37,108.776,108,105.316,196,100.59,63,104.18,135,1.13606,155
"2024","Queens",73.454,11,72.697,11,105.301,176,103.937,221,112.536,333,111.966,299,-8.02898,271
"2024","Quinnipiac",71.6128,40,71.3631,27,106.719,142,105.885,184,100.124,50,106.383,178,-0.498828,169
"2024","Radford",65.0953,340,63.4979,348,107.523,123,107.343,153,110.813,311,112.315,309,-4.97159,229
"2024","Rhode Island",68.9629,145,68.6998,104,104.102,207,106.702,168,111.721,324,110.475,260,-3.77255,207
"2024","Rice",67.5802,235,65.8086,274,103.84,214,106.599,169,111.593,322,111.645,293,-5.04605,230
